4.69754	3.0312	0	0.275
4.70661	3.04267	0	0.276
4.71564	3.05415	0	0.277
4.72465	3.06565	0	0.278
4.73363	3.07717	0	0.279
4.74258	3.08868	0	0.28
4.7515	3.10021	0	0.281
4.7604	3.11173	0	0.282
4.76926	3.12325	0	0.283
4.7781	3.13477	0	0.284
4.78691	3.14627	0	0.285
4.7957	3.15776	0	0.286
4.80446	3.16923	0	0.287
4.81319	3.18069	0	0.288
4.8219	3.19211	0	0.289
4.83058	3.20351	0	0.29
4.83924	3.21488	0	0.291
4.84787	3.22621	0	0.292
4.85647	3.2375	0	0.293
4.86506	3.24875	0	0.294
4.87362	3.25995	0	0.295
4.88215	3.2711	0	0.296
4.89066	3.2822	0	0.297
4.89915	3.29324	0	0.298
4.90762	3.30422	0	0.299
4.91607	3.31514	0	0.3
4.92449	3.32599	0	0.301
4.93289	3.33677	0	0.302
4.94127	3.34748	0	0.303
4.94963	3.35813	0	0.304
4.95797	3.36871	0	0.305
4.96628	3.37922	0	0.306
4.97458	3.38967	0	0.307
4.98285	3.40005	0	0.308
4.9911	3.41036	0	0.309
4.99933	3.42061	0	0.31
5.00754	3.4308	0	0.311
5.01573	3.44092	0	0.312
5.02389	3.45097	0	0.313
5.03204	3.46096	0	0.314
5.04016	3.47089	0	0.315
5.04827	3.48075	0	0.316
5.05635	3.49055	0	0.317
5.06441	3.50029	0	0.318
5.07245	3.50997	0	0.319
5.08047	3.51958	0	0.32
5.08847	3.52913	0	0.321
5.09645	3.53862	0	0.322
5.10441	3.54804	0	0.323
5.11234	3.55741	0	0.324
5.12026	3.56671	0	0.325
5.12816	3.57596	0	0.326
5.13603	3.58514	0	0.327
5.14389	3.59426	0	0.328
5.15172	3.60333	0	0.329
5.15954	3.61233	0	0.33
5.16733	3.62128	0	0.331
5.17511	3.63016	0	0.332
5.18286	3.63899	0	0.333
5.1906	3.64776	0	0.334
5.19831	3.65647	0	0.335
5.20601	3.66513	0	0.336
5.21368	3.67372	0	0.337
5.22134	3.68226	0	0.338
5.22898	3.69074	0	0.339
5.23659	3.69917	0	0.34
5.24419	3.70754	0	0.341
5.25177	3.71586	0	0.342
5.25932	3.72411	0	0.343
5.26686	3.73232	0	0.344
5.27438	3.74047	0	0.345
5.28188	3.74856	0	0.346
5.28936	3.7566	0	0.347
5.29682	3.76458	0	0.348
5.30426	3.77251	0	0.349
5.31168	3.78039	0	0.35
5.31909	3.78822	0	0.351
5.32647	3.79599	0	0.352
5.33384	3.80371	0	0.353
5.34118	3.81137	0	0.354
5.34851	3.81899	0	0.355
5.35582	3.82655	0	0.356
5.36311	3.83406	0	0.357
5.37038	3.84152	0	0.358
5.37763	3.84893	0	0.359
5.38487	3.85629	0	0.36
5.39208	3.8636	0	0.361
5.39928	3.87086	0	0.362
5.40646	3.87807	0	0.363
5.41362	3.88523	0	0.364
5.42076	3.89234	0	0.365
5.42788	3.8994	0	0.366
5.43499	3.90642	0	0.367
5.44208	3.91338	0	0.368
5.44914	3.9203	0	0.369
5.4562	3.92717	0	0.37
5.46323	3.93399	0	0.371
5.47024	3.94077	0	0.372
5.47724	3.9475	0	0.373
5.48422	3.95418	0	0.374
5.49118	3.96082	0	0.375
5.49813	3.96741	0	0.376
5.50505	3.97396	0	0.377
5.51196	3.98046	0	0.378
5.51885	3.98691	0	0.379
5.52573	3.99332	0	0.38
5.53258	3.99969	0	0.381
5.53942	4.00601	0	0.382
5.54624	4.01229	0	0.383
5.55305	4.01853	0	0.384
5.55983	4.02472	0	0.385
5.5666	4.03087	0	0.386
5.57336	4.03697	0	0.387
5.58009	4.04304	0	0.388
5.58681	4.04906	0	0.389
5.59351	4.05504	0	0.39
5.6002	4.06098	0	0.391
5.60686	4.06688	0	0.392
5.61352	4.07274	0	0.393
5.62015	4.07856	0	0.394
5.62677	4.08434	0	0.395
5.63337	4.09008	0	0.396
5.63995	4.09577	0	0.397
5.64652	4.10143	0	0.398
5.65307	4.10705	0	0.399
5.65961	4.11263	0	0.4
5.66613	4.11818	0	0.401
5.67263	4.12368	0	0.402
5.67911	4.12915	0	0.403
5.68558	4.13458	0	0.404
5.69204	4.13997	0	0.405
5.69848	4.14533	0	0.406
5.7049	4.15065	0	0.407
5.7113	4.15593	0	0.408
5.71769	4.16118	0	0.409
5.72407	4.16639	0	0.41
5.73042	4.17157	0	0.411
5.73677	4.17671	0	0.412
5.74309	4.18181	0	0.413
5.7494	4.18688	0	0.414
5.7557	4.19192	0	0.415
5.76198	4.19693	0	0.416
5.76824	4.2019	0	0.417
5.77449	4.20683	0	0.418
5.78072	4.21174	0	0.419
5.78694	4.21661	0	0.42
5.79314	4.22145	0	0.421
5.79933	4.22625	0	0.422
5.8055	4.23103	0	0.423
5.81166	4.23577	0	0.424
5.8178	4.24048	0	0.425
5.82393	4.24516	0	0.426
5.83004	4.24981	0	0.427
5.83614	4.25443	0	0.428
5.84222	4.25902	0	0.429
5.84829	4.26358	0	0.43
5.85434	4.26811	0	0.431
5.86038	4.27262	0	0.432
5.8664	4.27709	0	0.433
5.87241	4.28153	0	0.434
5.87841	4.28595	0	0.435
5.88439	4.29034	0	0.436
5.89035	4.2947	0	0.437
5.8963	4.29903	0	0.438
5.90224	4.30334	0	0.439
5.90816	4.30762	0	0.44
5.91407	4.31187	0	0.441
5.91997	4.3161	0	0.442
5.92585	4.3203	0	0.443
5.93171	4.32447	0	0.444
5.93757	4.32862	0	0.445
5.9434	4.33275	0	0.446
